ratings,reviews
5,Very nice service by Soaib and Shanu must visit. Food is better in taste should try chicken tikka and brownie with ice cream.
5,Food was absolutely amazing clubbing awesome nice ambiance beautiful Palace Superb service by Mr.soaib Full enjoyed 5 on five 
5,Great taste and great service for soaib ambience is good and the environment is good for hang out with friends
5,"Awesome enthralling experience. Unmatched environment. I will advise to drop in here around 9 when you enjoy soothing music which gets intensed with the time. The disco opens at 10. The entry fee is 2000 against which you get voucher of 2000 redeemable against drinks and foods. The items are at par with Bar rates. I had also experienced great service at the bar, especial thanks to Soaib and Mohit."
5,The ambience is soothing. Music is good. Food is delicious and service is prompt. Mr Soaib was very cooperative and friendly. Mr Mohit served with utmost professionalism. Loved it!
5,Food was awesome great club in jaipur drinks are perfect service by soaib impressive good it's fully helpful so please go ahead 
5,"Pretty good , nice service nd quick, the price of the products is not much and is affordable, very spacious "
5,Amazing food the whole experience from start to finish is great staff club staff specially Mr azad n Kapil n Mr. shanu is entertaining person like behaviour he is making best cocktail 5 stars ⭐️
5,"Everything was good, soaib sir was very cool man he served us with smile on his face I will recommend all to try once"
5,
5,We had lots of fun in this club superb music awesomeAmbiance nice taste of food and spacialy great service mr. Soaib go ahed
5,Good food great ambiance DJ lovley awesome music great hospitality by soaib amazing serviceDecorative are beautiful 
5,The food was delicious and I enjoyed dining here.Service by Soaib was also awesome. The ambiance was also good. 
1,"Horrible Staff, looters. Be aware if you have other options skip this place."
1,THE WORST SERVICE SO FAR. We are from another city. A group of 5 ppl came to have some good moment. They totally ruined our evening. When it comes to pay the bill we asked them do u accept Zomato pay. They said yes. After the payment they said ‘1 item is not payable by zp. You have to pay extra for it. You just asked whether you accept it or not. We don’t say to pay u.’ After an argument they agreed on some bucks. We had to pay extra. The worst place
5,We had a lot of fun here...drinks and food is satisfactory. Staff is very friendly Mr. Soaib was the one who served us.
4,
1,"Unethical behaviour from the staff , they are being too rude or treat like we are either kids studying in a primary school or are in jail ! DJ was shit ! Worst in jaipur i guess ! Totally a wastage of money & weekend ! Better go get some booze and drive around rather than going there! No wonders why people talk shit about this place !"
5,"It’s a great experience. Amazing wines, food and service. Staff (Soaib) extremely knowledgeable and make great recommendations."
5,Mr. Shani and Chaitanya assisted me in a very well manner. The food quality is also awesome and the behaviour of staff is amazing. I loved Roso club. Thanks for making my night wonderful.❤️❤️
5,very nice vibe!! great staff(Ali)
5,Service is A1 and food is very good and well decoration is also good and i likes that soooo mch from roso….♥️ Service staff is good as well as i likess Service of Soaib is very good i likes. 
5,
5,Soaib bhai was awesome here... The place was awesome... Drinks were great and we had a good time here... Great service 
5,Thanks for the service soaib. The service was great and the ambience was amazing. Particularly taking care of the custumers.It was a great experience 
5,This is the greatest place i have ever seen in jaipur..... awesome crowd...well behaved staff.... specially thanks to Mr. Shoaib who is always available at the rooftop for any query and services....i had the amazing experience here
5,"The food and drinks are very yummyyyy and a special thank you to Mr soaib for such a service, like the place and interior so so much Thank you "
5,Best as usual Best service by soaib sir Best food servicesBest in taste Best diningJust change in name but same as before
5,Service is good and staff is very humble and caring. Food is quite delicious. soaib is our serving staff and we are happy with his service.
5,"Good ambiance. Great service provided by Soaib. Good food, need to work on tandoori chicken and spring roll.Had a good time."
5,"Food was fantastic! Loved the food and ambiance, staff members were very cooperative. Mr. Soaib assisted us very well!"
5,"Amazing experience with great ambience, staff is highly courteous and esp Mr Shoaib made my evening great by his service and smiley face. "
5,"Ambience is good , vibe is nice. Food tastes good. Shoib serves well and over all staff is polite.... Must visit "
5,sevice of shoaib was really very great and speedy.
5,"Soaib good bar tender,love the ambiance and the live singing, love the location and song collection, good to be here😊"
5,Thank u Soaib for the wonderful hospitality and care...awsome experience and beautiful ambience must visit 
5,Nice place Nice serviceFood is goodDining is very luxurious Little bit expensiveOverall great experience #soaib
5,The  person who was serving food ( soaib) was very frank and polit. The wood was very good according to price.  Very good service 
5,"Very nice service done by Mr. Shoaib. And the environment was really good! Also, the staff here is cooperative. And the food is great."
5,Service is good by soaib best music and great light food taste is very yummy decoration is very nice beautiful
5,Very nice place. Amazing party vibes. Food is also very good. Service is quit well. MR. Shoaib is very helpful and courteous. Dj Mixminister is pretty cool. Allover nice place.
5,great service... thanks shoaib ji..nice ambiance 
5,Food quality is good nd services provide by soaib good. Gud music environment is also nice gr8 view through rooftop
5,It was awsome experience in roso.soaib provide us good service and there food is delicious. thankuh for having us with good service experience 
5,"The food and environment, vibes were all amazing and service provider.. Mr. Soaib was good by nature and service."
5,"Good food especially the paneer tikka, it's wonderful taste, amazing ambience thanks  for the service Soaib."
5,Shoib did a wonderful job..nice taste and quick service. Helpfull staff.Paneer tikka and spring rolls were yum
5,Soaib did a very good service.  We enjoyed our meal a lot.  Thank you for your service. A fun experience
5,Soaib was amazing. Good food great service. Try to come after 8 pm. Great city view. We ate pizza and sta
5,staff was very good especially soaib ambiance was good but all the drinks contain redbull not even drink
5,It is very nice place.the service by ali and shansha was very nice .we really like this place weekends parties this is the one of the best places.try once 
5,"This is the one of the best place heart of the city ... service is very good....Ali ,shansha service is superb..."
5,Best'place for hangout... service was very good...shansha is very very good in service... thanks keep it up....Ambiance is very good 
